,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,AMR,BCUTw-1h,BCUTc-1h,BCUTp-1h,SCH-6,SCH-7,VCH-6,VC-3,SPC-4,minHBd,minHBa,maxHBd,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_Shape_P,ETA_BetaP,MDEC-23,MLFER_BH,nRing
1283,0.222406559999998,15,3,0.527649550100311,0.0427465803429867,0.00614785532618893,-0.0658642660229663,27.0433677091757,3,1.62987625529957,0.383682523430202,-0.421498960695388,0.49942391827772,1.79378850910326,12.462364260519,-0.023617646132527,-0.421498960695388,7.38763434068354,0.47083,0.44545,0.38938,0.02083,1.01187,0.26185,0.475,3,8.87124372952869,0.003,6,2.49399999999999,97.0633,15.9969320275933,0.300621084923842,10.3409475149492,0.383276638087019,0.753028189521348,0.108071316699624,0.670612400327977,3.93880375930714,0.0,5.52080782312925,0.0,0.08659,0.0,0.11799,1.4375,19.9275663233104,1.979,4
443,1.11576968999999,12,4,0.405259933091447,-0.00115822995985458,-0.0967888413807393,0.00801806966720934,67.3559669334791,4,1.65388876769288,0.427489542135476,-0.0921159297052152,0.548141770597127,1.49286265432098,12.6632686130007,0.0461585884353741,-0.139063641660367,3.77510482077233,0.50794,0.44237,0.42188,0.07143,0.9526,0.38998,0.46875,1,14.2762149204551,1.274,4,1.85699999999999,90.0845,78.9185182056624,0.196001594779654,12.610091736876,0.386623943945531,0.798162495291587,0.172034847729155,0.785025043404375,3.97205931409746,0.543468206727135,5.31096471613336,0.592975144143975,0.10969,0.04776,0.26562,1.39286,17.8019280404997,1.257,3
474,4.08888841,16,2,0.297443182741682,-0.149255988815147,0.0223067330582845,0.0265397056462101,33.2659762570159,4,1.72808972413425,0.638190425673012,-0.985455651282002,0.525570948286722,1.10035210380448,13.4401148939577,0.303024691358024,-0.985455651282002,7.59185522303709,0.47392,0.44237,0.45215,0.11905,1.0834,0.44482,0.533333333333333,0,10.9679460095865,0.979,4,2.964,85.8511999999999,34.9688536086208,0.15785652870204,10.3567584497623,0.179152492855088,0.515100155428903,0.065722927882901,0.693465828019444,4.59638815346913,0.527896181525104,0.504234073668163,0.661514865856045,0.14896,0.0532,0.19617,1.4881,21.6541293257264,0.765999999999999,3
320,0.256947609999999,18,5,0.609438326833716,-0.207525632135786,0.270264437746918,-0.0750753648022561,44.3600785174312,2,2.05363994139746,0.358304985710176,0.255897574102316,0.473284190470285,1.68231970854355,9.9798410953974,-0.402884430784863,-1.63519610542369,9.01050248745596,0.48235,0.44468,0.32927,0.04412,0.93018,0.31238,0.476190476190476,2,10.4515922424277,1.345,6,1.934,142.9813,31.9720727241156,0.117036681263101,13.3942023097274,0.456930270632866,0.746652283478953,0.250377928312037,1.17562934709242,4.87278398852265,0.480339164131636,-1.63519610542369,0.516160020538937,0.06384,0.04316,0.06098,1.20588,33.6788484255243,2.459,5
277,2.47244175999999,18,4,0.519399845811002,-0.141468097022087,0.173315268023977,-0.0590344501986895,44.5856094818902,2,2.42443075329606,0.441638319043509,0.269246855717649,0.468162131229922,1.69821705359268,10.0007597777444,-0.412061227736385,-1.61853371313095,11.9493782227903,0.48762,0.44433,0.3457,0.04286,0.88219,0.45654,0.441176470588235,1,10.8974730083678,1.089,6,3.98,151.1778,31.972072761796,0.117014909695277,13.3939728807247,0.441638319043509,0.788588670967163,0.238532833544719,1.57554434035368,5.30649970445131,0.47517278578602,-1.61853371313095,0.510993642193321,0.05458,0.02739,0.09766,1.17857,34.5424440658058,2.177,5
314,0.0690638399999997,18,5,0.602984621057238,-0.14029664440129,0.184467663650642,-0.135895128156439,45.3600785174312,2,2.12855489852799,0.274971652376843,0.259164137067751,0.471733849439265,1.68686073764582,9.99048778561696,-0.406959186920059,-1.63219512504624,9.69506509529507,0.48286,0.44433,0.31953,0.04286,0.91339,0.32921,0.469696969696969,2,10.0645823601029,1.434,6,2.129,147.0984,31.9720727743583,0.117042106528277,13.3938176736633,0.373596937299532,0.663318950145619,0.185828205875246,1.27966848558561,4.80697139219065,0.477942868888513,-1.63219512504624,0.513763725295814,0.06007,0.04173,0.05917,1.18571,33.8427793231299,2.459,5
351,0.43362225,15,3,0.30498187696882,0.0203596171678884,-0.0325911627017764,-0.00245232340755882,19.6833874078993,1,1.24401693585629,0.166666666666666,0.155607520786092,0.58671875,1.54439043209876,9.33173784328546,0.0488888888888887,0.155607520786092,4.11964295036533,0.46471,0.44468,0.37975,0.05882,0.96261,0.19369,0.576923076923076,1,4.98678633054859,1.089,4,1.154,70.1067,16.0009713894162,0.224380251422017,9.18571805718087,0.34301303412082,0.588355877569251,0.0895972394434396,0.401523365827752,2.55652675886248,0.626487859032501,5.54509070294784,0.639191940665155,0.12179,0.05882,0.08439,1.58824,14.8654751148271,1.036,3
1441,3.85886736,16,3,0.372027742941781,0.0581284676500574,-0.13400996755605,0.106209083584579,24.8254512456654,3,1.43361989743906,0.275783423063208,-0.756849017384731,0.545833333333333,1.20339533806074,13.5147816657782,0.037471655328798,-0.756849017384731,7.08660142542809,0.46599,0.44237,0.35766,0.07143,1.062,0.28301,0.5625,1,6.44894465174176,0.546,4,2.11,86.2411999999999,19.0001351564852,0.301202404234093,9.47416767657868,0.219416096821287,0.440049849672123,0.0758903002102465,0.477633570535004,3.11947646254252,0.588746158568263,5.16866591080876,0.588746158568263,0.12307,0.02557,0.09732,1.5119,20.2629758544699,0.865,3
572,0.311810559999999,16,3,0.385657173997026,-0.0868709358092621,0.0504782198195502,-0.146165359928988,26.1854315469419,3,1.86557851569508,0.509679700787487,-0.75511290627362,0.602054398148148,1.16054406021667,13.5130261541408,0.0535742630385486,-0.75511290627362,5.85826888473262,0.46299,0.44194,0.4418,0.06818,1.1046,0.46166,0.470588235294117,2,11.3524198183197,1.089,4,0.982,88.5347999999999,18.9984068651881,0.216197863055907,10.3708330242737,0.191638319043509,0.473521537838035,0.0642499530416663,0.652472212366067,4.18384896897498,0.565556593103265,9.25842804548612,0.632178211849478,0.11357,0.04778,0.17531,1.47727,20.7124721289077,1.531,3
1842,0.56731024,18,5,0.643521529326811,-0.00200744042441125,-0.00732766560320032,0.0947941486202337,36.5923057802576,3,2.34615908193322,0.303080834149578,-0.555621553519349,0.557471419123204,1.40694601741318,12.8934590790489,-0.0912507008083309,-0.555621553519349,8.47597761078818,0.46771,0.44222,0.3608,0.0625,1.16185,0.51218,0.410714285714285,3,13.0045712231593,1.283,5,1.968,134.9741,15.9989512412028,0.300569966847624,12.1065906668959,0.280068969573295,0.57250970627746,0.0923695758487856,0.997768028341716,4.51367325555619,0.348092403628117,2.04627964788137,0.555011577182931,0.08192,0.0467,0.13363,1.35938,30.9470576982268,2.469,4
1694,13.2809224899999,21,3,0.417913245322817,-0.0780715530666176,0.125795940082936,-0.0782608508914168,41.0433677091758,4,4.12584602543801,0.698188399834418,0.247634513728631,0.457465277777777,1.71722356858613,10.1318735423631,-0.27750353527545,0.247634513728631,15.757424512699,0.48158,0.44615,0.31694,0.03947,0.95078,0.79733,0.421052631578947,2,10.150073715418,1.089,8,4.762,165.877299999999,15.996942692775,0.0833675763591166,11.9126431545083,1.06569972963077,2.15052415993689,0.693775974207954,3.01261423954194,7.65850327836361,0.449197188822994,2.28878533915132,0.506909873437464,0.05016,0.02408,0.14572,1.22368,34.0316507640544,2.251,6
1338,1.72869903999999,23,2,0.560680724483628,0.14214126833477,-0.218681849277636,0.00914948088987199,39.1166123146378,4,1.37607591791376,0.282360161368812,-0.176714222726127,0.496159842465411,1.69096563753039,12.5646691546989,-0.20814182308726,-1.67727829660103,7.6572721680181,0.48667,0.44286,0.27397,0.03333,1.18208,0.15569,0.58695652173913,5,9.97940494230629,-0.088,4,2.384,125.719,31.9720725024052,0.236519089965696,11.6270069160236,0.508019171284311,0.599723454106695,0.134426075190928,0.588372010070494,3.44465034812115,0.492576412509448,-1.67727829660103,0.492576412509448,0.10145,0.01656,0.05023,1.58333,26.5592847754583,1.64199999999999,4
810,1.43233023999999,6,2,0.176944300621871,-0.0266434072052801,0.00249974798359698,-0.00434949130526026,20.5489380710818,4,1.84900585292964,0.514554370638907,0.338644416099773,0.444411848072562,1.74754417044595,12.4445754598135,0.118472222222222,0.191504629629629,5.51057775628306,0.48246,0.44902,0.38182,0.02632,0.64468,0.30825,0.432432432432432,1,8.66150229607153,0.546,10,2.21,76.6741,15.9959231911761,0.161821958768596,12.3481646746228,0.411227675254394,0.975179562219999,0.257368686238991,1.19130628320758,4.59649286807597,0.509496763983371,9.68745992378433,0.509496763983371,0.04388,0.02404,0.12727,1.10526,19.9226252907911,0.8,4
1169,0.000829440000000077,11,2,0.271144843748361,-0.0816822370841174,0.00782177094533894,0.044679215058435,21.2688986736348,2,1.08278274450195,0.21982198216447,-0.18412178760393,0.46184374212648,1.91373252078609,12.1557686917359,0.187940421921753,-0.18412178760393,5.98502549913126,0.47193,0.4434,0.33457,0.02632,0.79358,0.13885,0.457142857142857,2,5.23244964016031,-0.088,4,2.044,75.7326,15.9959242030565,0.256428887486466,9.11707648951215,0.426346367454153,0.630029703278213,0.151742091259374,0.46867433057359,2.75472909152629,0.47187925170068,2.86390778533635,0.47187925170068,0.05805,0.02614,0.09294,1.31579,14.1553387588573,0.794999999999999,3
735,0.262041609999999,12,4,0.297301927400155,-0.0120181851967606,-0.165770977164297,0.182878987567521,29.2256291806137,3,1.58602982724741,0.344881807473168,-0.026255059007584,0.539958900226757,1.31133744855967,10.0164854707315,-0.000954270597127937,-0.026255059007584,3.62932341741905,0.48333,0.44286,0.41379,0.075,1.02824,0.3555,0.533333333333333,0,10.017026940316,1.214,4,1.294,86.9118,31.9742798115058,0.210161260277387,12.6129287673565,0.194444444444444,0.472904987429245,0.0633425023858308,0.64364171194164,3.50095054207543,0.498751181027966,5.51557468820861,0.60299843577238,0.1202,0.07391,0.18965,1.4375,18.3553709403545,0.978999999999999,3
1421,0.940124159999998,6,1,0.0561558970756747,-0.0116285873306256,-0.00077837239882519,0.00791778160296258,15.7744690355409,1,0.492799279826744,0.0,0.362681291588669,0.421933067208364,1.77025423595364,9.12536906750287,0.145058067208364,0.362681291588669,8.00428347604021,0.48889,0.43333,0.13636,0.03333,0.43245,0.08831,0.162162162162162,0,0.333333333333333,0.546,1,5.21599999999999,59.5749,15.9949181500282,0.0721260460243756,8.80737384193046,0.0833333333333333,0.142258898432212,0.0277777777777777,0.19238672944775,0.841260992356082,0.614800646260228,9.12536906750287,0.614800646260228,0.02552,0.02819,0.11364,0.95,7.18781882235959,0.429,1
75,1.49548440999999,18,4,0.506684492940039,0.0336122425074465,0.0907552606939958,-0.0556980093229847,44.9455897831667,4,2.73899806760401,0.773179696177888,0.205697435907088,0.460739600513654,1.64509731465865,13.8884902038336,-0.199568656825254,-5.63932701066857,11.3588851441873,0.48476,0.44433,0.28291,0.02857,1.04847,0.50021,0.462686567164179,4,7.18721865149207,0.546,6,1.564,146.6426,31.9720727673966,0.244316677816516,13.8698425603507,0.392325676582165,0.598064698287011,0.190943619494394,1.23560743960393,6.15904277264878,0.456426897571169,1.73176416361616,0.456426897571169,0.05731,0.01439,0.08841,1.23571,31.184272520371,1.603,5
198,6.88065361000001,18,4,0.395016846642067,-0.00451272622028412,0.00698890377534539,-0.128556395428994,34.0978761421637,3,2.16770960311457,0.503426663278567,-0.809767802081737,0.386492085355721,1.7394223617569,10.6542076162735,-0.132562709982217,-0.809767802081737,11.6804027186957,0.47849,0.43933,0.23596,0.03226,0.99522,0.47834,0.327868852459016,2,4.8940138964212,1.134,3,5.335,133.2723,15.9979418675526,0.25904803022508,13.4659056793071,0.268728739282632,0.289514979605132,0.0876305705105347,1.18237939058461,4.76768062768944,0.493783540827031,5.71277720385675,0.683001505352084,0.05777,0.03024,0.13483,1.23387,28.4280759429997,1.127,3
1784,0.206388489999999,12,3,0.177840064306263,-0.0667997741066429,0.0272694426422656,0.0112001486804344,25.3234071066228,3,1.7558615711672,0.713373161026255,-0.0995059103888467,0.403205428004535,1.55357741244646,9.95549073024271,0.131208900226757,-0.229027777777777,8.35991730526161,0.47826,0.43731,0.27273,0.06522,0.83123,0.47331,0.265306122448979,0,4.50854012042529,1.381,2,5.686,98.5418,15.9969297457114,0.103307636915257,13.600442242787,0.136082763487954,0.340206908719885,0.0481125224324688,0.93143009657108,4.81051025184816,0.457973434744267,9.63725030444276,0.522785730032753,0.04617,0.05769,0.22727,1.1413,19.079334950333,0.852,2
1050,0.635687289999998,18,7,0.857656559892696,-0.131735446885087,0.175582903656867,-0.0035068615079384,38.4212832487866,5,2.22559171407929,0.395762464275441,-0.45905767647158,0.55273099627183,1.60954645929934,11.3511835528424,-0.378315955629267,-0.477824126564205,6.7233798462031,0.46465,0.44505,0.3913,0.04545,1.13702,0.38486,0.454545454545454,2,17.459031236269,1.089,11,1.687,132.2492,16.0009604850035,0.287936221863073,12.6428480458366,0.264777017983939,0.566516640968908,0.0906216914849663,0.853934584098844,5.14558528071858,0.491383931407189,4.6063759458925,0.501939712726269,0.09002,0.03215,0.09783,1.32576,39.5212311194903,1.955,5
1518,4.55480963999999,18,6,0.775409238843474,-0.0547332644897293,-0.0811957166776373,0.182876973186625,40.6509024913309,5,2.66017075150189,0.591275602052983,-1.11945941746953,0.603006118635853,1.10279347512253,14.5229781273181,-0.258237630700428,-1.11945941746953,9.04416953929555,0.45671,0.44194,0.43128,0.06061,1.28904,0.67399,0.46938775510204,3,19.6233384989389,1.134,5,2.86499999999999,127.805399999999,18.999414430023,0.30178052886568,11.6391607271418,0.252291191795517,0.637576671044143,0.0854251314043412,0.886664288553648,5.74535970945891,0.57970195334737,5.1668590659029,0.723658745404265,0.12665,0.03468,0.15956,1.40909,31.8467382186029,1.528,4
1305,1.17765903999999,11,4,0.48962339785647,-0.0901958711287358,0.14522855439377,-0.16801260644164,21.0978761421637,3,1.31161142951091,0.370790811898598,-1.08454937221802,0.476795910493827,1.34974022633744,10.8436637938513,-0.0258333333333333,-1.08454937221802,5.2863596073506,0.46296,0.43846,0.36,0.02778,0.86974,0.33865,0.40625,2,4.59584303826363,0.591,2,2.031,72.0037,15.9979287294014,0.314798312787095,8.67541374576714,0.219416096821287,0.427316136939725,0.0651228678684631,0.555453171721502,2.95278499622588,0.727042840667029,4.87779341983707,0.727042840667029,0.07639,0.03002,0.2,1.33333,12.0804993847909,0.730999999999999,2
491,7.73062416,16,2,0.207477690562691,-0.0818388462871949,0.0315493566189499,-0.0132929600083504,25.0509822101245,5,1.56282908554046,0.386082763487954,-0.660714101998823,0.532704081632653,1.2917326467624,13.5692645800667,0.240256952317964,-0.660714101998823,8.11509269579166,0.47511,0.44194,0.38269,0.06818,1.07223,0.33433,0.457142857142857,0,8.88277358119636,1.089,4,3.70799999999999,93.8526,18.9984066179073,0.15356020800267,10.5926582474763,0.191638319043509,0.480730232948976,0.0689458557658021,0.587977361543187,3.67598118160355,0.548089189475147,9.30660599414748,0.619296087159994,0.11894,0.04336,0.13895,1.51136,26.5104108000173,0.914999999999999,3
860,2.80864081,12,5,0.4449746512449,-0.0261696472009176,-0.307201985387847,0.321645367302017,30.8723451777047,3,1.71239188720171,0.437609695180155,-0.244084159770937,0.531686272676168,1.23844355024685,12.6646699492086,-0.322476064499874,-0.50866537484548,6.33001218202611,0.46914,0.44026,0.35526,0.05556,0.87546,0.40681,0.30188679245283,1,12.7014358706181,1.417,4,4.28,102.6298,15.9989423433005,0.170886323319763,10.5004761019883,0.18424981005154,0.464287468465502,0.0666533070232869,0.657281589926849,3.99902849208518,0.404747338750314,6.07680209120685,0.569250644138932,0.05097,0.0542,0.14474,1.14815,25.2891252329774,1.238,3
897,0.0524410000000005,21,3,0.441138350090607,-0.101887195454951,0.13656871471511,-0.093236182953812,42.1711207476258,2,1.93130432868261,0.247193874599065,0.315010220953903,0.481886748737593,1.73585303508136,9.99148591357524,-0.33576558787733,-1.58883661786863,10.9887063222626,0.48889,0.44505,0.30372,0.06061,0.99888,0.26106,0.508196721311475,2,10.3185474963631,0.793,6,3.05,144.052899999999,31.9720726543579,0.184831875509351,13.0242159341054,0.548797708855927,0.85856332880316,0.316580383155305,1.0013602481219,4.24532539576572,0.483099994962465,-1.58883661786863,0.484678743920271,0.06706,0.04184,0.04545,1.32576,30.0222798581465,1.92199999999999,5
1899,7.13958399999999,15,0,0.344720093644195,0.0838788516386258,0.0841532378530355,-0.110525353166651,71.0579922976978,2,1.56771423695727,0.330527207932398,0.878043220374569,0.456877454455917,2.05258758247894,3.43650305492567,-0.0114482945956161,-0.187696733014193,8.98315195821342,0.51282,0.44857,0.3225,0.0,0.93627,0.13806,0.595238095238095,5,6.25876418977079,0.003,7,3.238,114.8536,78.9185182791781,0.214834682039471,11.5911892298918,0.657102694566104,1.01777683793203,0.199335173053085,0.918744761899789,3.8273564017682,0.414549398463088,2.01201105442176,0.414549398463088,0.08188,0.01776,0.1,1.42308,22.5373881590477,1.825,5
1811,1.530169,21,6,0.588622183413189,-0.0355748533359925,-0.0115620618489879,0.141359140925228,41.7745672516956,3,2.26463766201595,0.330527207932398,-1.03750615032052,0.530823779585798,1.64749916295322,10.8160716521665,-0.314823278848576,-1.72128722849346,7.060417465771,0.47849,0.44253,0.37079,0.06452,1.19728,0.47417,0.448979591836734,2,13.1862265050344,1.67699999999999,5,2.549,133.5664,31.9720725803112,0.283451579648163,13.0303515422617,0.431443684650605,0.812880982254105,0.233801925089552,0.948479063856253,4.6114871821946,0.498986917045889,-1.72128722849346,0.704387433176127,0.10919,0.04915,0.12359,1.45161,31.9115974774405,1.663,4
1649,4.848804,6,5,0.879914534873855,0.0425609694662969,-0.114079868417202,0.0110041335205063,42.5923057802576,0,2.24572781433929,0.616897483149637,0.180181966843708,0.469516014739229,1.9945156473083,14.1861486977867,-0.236004089603354,-0.153899106285955,10.6159790507835,0.47281,0.44615,0.37848,0.01316,0.71226,0.33003,0.390243902439024,6,21.1425865244365,0.003,12,2.072,139.4255,15.9989588629832,0.210742233330121,12.6178139955928,0.587461152783625,1.05774626312984,0.42593077793808,1.41184798506689,6.26425273242327,0.0,2.02452682423596,0.0,0.01649,0.0,0.09276,0.90789,36.7545164124901,2.215,6
706,0.534214809999999,12,4,0.507570152850828,0.0832207356149612,-0.330385414918924,0.324628662879921,26.3198808837593,1,1.76875921344363,0.511548474139835,-0.880162037037036,0.659218159486016,0.973915186444948,13.3744487416944,0.197341624149659,-0.880162037037036,3.56255455991319,0.44853,0.44237,0.46714,0.09524,1.13149,0.44482,0.533333333333333,3,8.85081952867486,1.214,4,0.433999999999999,79.2837,18.9984069720429,0.247986381505565,10.1684686284524,0.179152492855088,0.516825605217316,0.0593233512793083,0.569968107264909,4.17856345055773,0.556405502015621,1.02938586545729,0.657396583920528,0.12744,0.07965,0.17189,1.47619,15.639918111019,1.536,3
