,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,ALogP,AMR,BCUTc-1l,CrippenLogP,SwHBa,SaasC,minHBd,minHBa,minaasC,maxHBd,maxaaCH,maxaasC,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_BetaP,ETA_EtaP_B_RC,MDEC-22,MDEC-23,MLFER_BH,MLFER_S
743,2.29068224999999,6,2,0.140645333901632,-0.0219985375882944,0.00659458043786508,0.00846128984309229,23.5489380710818,2,2.33729509295831,1.22124046052077,0.375389856681117,0.38173863063744,1.82087478741496,10.9072088372386,0.0707727465986394,-0.918779945620223,7.7807577212575,0.48485,0.44667,0.28125,0.02273,0.57306,0.43092,0.369565217391304,1,6.63197570786509,0.973,10,3.493,1.51349999999999,88.3621,-0.376630336437249,3.69219,17.406701466648,3.11363896959789,0.170246362433862,9.72083455470495,0.375389856681117,0.492165639595293,2.11754338309397,1.42337726757369,0.04011,0.03914,0.97727,0.03522,12.3649595911323,21.398905776177,0.859999999999999,1.433
724,0.0377524899999995,12,4,0.428368854564909,0.147808912917939,-0.359531364708062,0.288522479818238,24.8178367447167,2,1.69492313959928,0.549337356700057,-0.452509448223733,0.605311909486016,1.12689300411522,12.5170063303099,0.13516050170068,-0.452509448223733,3.45228700250807,0.45873,0.44237,0.45675,0.07143,1.07983,0.42798,0.484848484848484,3,9.77209702902931,1.214,4,0.499,-0.194299999999998,83.4379,-0.361232358310839,2.97009,8.91889714241987,0.889500568975679,0.52245488473167,1.26188586545729,-0.32062190308222,0.617882121110611,1.56405124086671,0.511414871504157,0.09912,0.07302,1.44048,0.03267,4.6282380363573,14.1016064308528,1.547,2.412
1470,11.47109161,18,4,0.85578365291068,0.167539303216018,-0.207449160668608,0.070584946792714,58.2478248384996,3,3.05810141523661,0.949309553232876,-0.973913042591793,0.453622138892343,1.21295429125426,13.7255217076627,-0.256455428393351,-2.1593322443575,9.95824590250554,0.47593,0.44118,0.34436,0.05556,1.24917,0.81218,0.5,6,10.3716081957753,0.216,4,2.359,3.3869,141.1373,-0.277582254205353,4.52669,17.6802865213459,3.53216095546878,0.391161712501975,0.685328165066952,-0.47122120722725,0.391161712501975,2.04213211486928,1.33644922867153,0.09498,0.01642,1.31944,0.03212,13.7774552438082,28.8575954719128,1.442,3.008
996,6.46227240999999,18,0,0.248714689163037,0.205820664722367,-0.167886339774742,0.0946290085826088,28.4399212051059,2,1.42886901662352,0.0,0.6765470941463,0.446743540199979,2.02593652546213,3.43644904257999,-0.0133398683547493,0.654093697141135,11.7368461420638,0.48519,0.44026,0.22901,0.03704,0.87739,0.22737,0.4,4,3.63291310225116,0.391,3,3.624,2.54209999999999,118.8517,-0.26853032660202,5.42078,27.818125263752,5.0646117526186,0.310083538044847,3.36533793146888,0.6765470941463,0.345639093600403,2.11352056563366,1.23484944311874,0.05081,0.03167,1.31481,0.01798,19.4465379642959,19.3039566952542,1.46499999999999,2.54
30,1.76172528999999,18,3,0.429146486218274,-0.148190489581663,0.121364215272623,-0.00373519388697417,39.1711207476258,2,1.84951579616553,0.358304985710176,0.278705734375412,0.441787551440329,1.70497153467003,9.95510184801539,-0.403696932476694,-1.58182517946612,9.00138526371343,0.48778,0.44634,0.33485,0.03333,0.94557,0.24422,0.518518518518518,2,10.3289766873167,1.09999999999999,6,2.065,1.32729999999999,132.8765,-0.361379105791132,4.66368,28.187668301635,6.35356316319301,0.274259821019051,-1.58182517946612,0.278705734375412,0.519861720574445,2.20841794742588,1.25587113880854,0.07114,0.04657,1.275,0.02247,20.4642386534994,31.3853186276058,2.139,2.749
1020,0.12404484,15,5,0.447526855056713,-0.066058737861423,-0.0593847554117185,0.128622080963688,23.8723451777047,2,1.56282908554046,0.365450890140006,-0.0831082818930037,0.609351851851851,1.23668209876543,9.83121283698664,-0.0344444444444445,-0.0831082818930037,3.96178723713224,0.45833,0.44286,0.43636,0.1,1.03988,0.33433,0.46875,0,9.21177551703036,1.381,4,1.764,-0.3522,81.5245,-0.361046680567987,3.57028,11.3736962162683,1.11123487525048,0.539491921768707,5.0150562780974,-0.0831082818930037,0.622043414588057,1.69503401360544,0.455978363567649,0.11255,0.07717,1.4875,0.02962,4.243692679164,17.3766911409749,1.1,2.378
971,6.04028928999999,0,1,0.0911543922851928,-0.00845644821552595,-1.95293589030362e-05,0.00492056499328026,24.7744690355409,2,2.68502899180123,1.43537101390843,1.50036670853296,0.0,0.0,11.0520883847493,0.0111830750818845,-0.905728051251364,10.1622096655024,0.49306,0.44545,0.21127,0.0,0.48969,0.51427,0.314814814814814,1,3.92513638958328,0.43,10,6.51799999999999,2.45769999999999,99.9868,-0.376585029367248,4.89396,22.9683457455143,0.0,0.134011220611599,11.0520883847493,0.0,0.445405736464313,0.0,0.0,0.03,0.01728,0.82292,0.03576,15.0334348393143,19.3833689227342,0.615999999999999,0.996
1689,2.42954569,21,3,0.418974579192478,-0.0745198509677478,0.129042906452103,-0.0856860392922601,38.0433677091758,4,2.35687399745174,0.354745037871115,0.247354128998097,0.465985581828384,1.71315327911413,10.0884791612992,-0.204126267701754,0.247354128998097,13.9880314251809,0.48,0.44433,0.34524,0.04286,0.988,0.43971,0.44927536231884,2,9.79228622889495,1.089,6,4.124,1.5587,150.3364,-0.361388094216783,6.59781,29.0884782724346,5.80084739090253,0.459146572592217,2.28144967753244,0.247354128998097,0.515806542498029,2.12508744855967,1.17349209732867,0.05569,0.02641,1.27143,0.02485,26.3081923279427,34.4842146443629,2.163,2.969
1619,8.08549224999999,12,3,0.347185737985919,0.00795120985146583,0.021233067485509,0.0136366765971457,29.6833874078993,5,2.1653830477054,0.426677771449111,-0.945670508176821,0.436085246598639,1.79564267052091,10.7153499763382,-0.223835073381204,-0.945670508176821,10.139875744653,0.47778,0.44026,0.37985,0.01852,0.89038,0.55098,0.296296296296296,3,9.5842982199712,1.134,4,2.263,2.84349999999999,114.821399999999,-0.360228901500331,4.2402,19.6389993131703,5.89463118080171,0.426521836106105,2.50553812883177,0.360153100377112,0.69580557936478,2.08016628873771,1.25558153817082,0.05147,0.03448,1.16667,0.02996,14.1642777415685,27.3646276767145,1.495,2.006
1144,1.34745663999999,21,3,0.663505512749589,0.281231901368139,-0.0793061635306409,-0.111205430966172,30.7633283117287,2,1.60649307229411,0.367851130197757,-0.220261033425715,0.544810563114134,1.67589165334024,12.5653994676893,0.117189679208077,-0.220261033425715,7.12328271421401,0.46667,0.44795,0.34921,0.01852,1.09835,0.1549,0.634146341463414,5,7.1846131483947,-0.088,7,1.371,-1.16079999999999,106.792,-0.316516361767895,4.90016,24.4933558798933,4.08447852630323,0.468169564121945,2.90779730410682,0.501465929219356,0.468169564121945,1.94246452014128,0.892580257411606,0.10938,0.01944,1.55556,0.02166,12.8232693818023,22.5810314340779,2.623,4.328
1307,6.65330435999999,25,0,0.198955330746398,-0.0657278816521493,0.0176717785154621,-0.00199437858094904,29.301945645425,3,1.43850504885587,0.413860541265732,-0.280814623462114,0.524282013731418,1.42125745359872,13.2600416690995,0.149238236961451,-0.280814623462114,9.86357955831082,0.47253,0.44857,0.35814,0.01923,1.1436,0.10439,0.657894736842105,5,8.80082609472876,0.003,7,2.95,2.57939999999999,102.8916,-0.206406718835611,5.11906,27.1163661210086,1.84328805773382,0.0,1.69355967078189,-0.280814623462114,0.0,1.97750283446712,0.810276255563954,0.12263,0.0,1.61538,0.02055,13.9563805826232,24.61352840344,1.42899999999999,2.963
140,0.664877159999999,12,4,0.420412656304559,-0.191772162713241,-0.0052718708417868,0.107956889792889,68.7159472347556,1,2.63352595845235,0.674376455238885,-0.1256652468086,0.51414357100865,1.23744312985825,9.99523917420191,-0.234297996976568,-0.71346140925506,4.26257543019396,0.50303,0.44194,0.36145,0.09091,0.95568,0.63835,0.444444444444444,1,8.68695628590131,1.52199999999999,4,2.236,0.815399999999999,93.6878,-0.360821982986717,4.49657,11.35758460626,2.61259914019428,0.510804653308511,5.92388345616024,-0.1256652468086,0.571155969676667,1.92507002183589,0.966875,0.08565,0.06727,1.32955,0.04074,2.58108179260909,13.1967503589295,1.74699999999999,1.997
83,0.628373289999993,18,4,0.694319001699584,0.0192218762128409,0.177387235392162,-0.114079321357412,38.8178367447167,4,1.981574778223,0.307846747351073,0.32728817321211,0.457928043902746,1.79736510178575,10.0738428882362,-0.19995445929439,0.100391568792091,12.3622180823241,0.47524,0.44737,0.31864,0.02857,0.9346,0.18859,0.507462686567164,2,8.90127712192842,0.546,8,2.031,0.792699999999996,144.4089,-0.360570317259723,4.91728,28.284079308306,7.75034178913891,0.456041095102034,2.46900190853454,0.32728817321211,0.456041095102034,2.18497658940119,1.24768065238032,0.05647,0.01418,1.20714,0.02013,32.1814735421023,36.004280096432,2.493,3.406
1771,0.888117759999999,12,3,0.255091540858472,0.000526305602400071,-0.00358802697367592,-0.00339275798884057,31.3234071066228,5,2.19818474964335,0.259259259259259,-0.935580758273065,0.435544926303854,1.77374861660305,10.7938497220251,0.00544501133786845,-0.935580758273065,10.5252909898421,0.48276,0.44684,0.39286,0.01724,0.84452,0.35038,0.418181818181818,2,14.5908175033162,1.134,9,6.529,0.942399999999999,120.736199999999,-0.360505193775226,5.61647,24.153716224583,3.52626594366257,0.497715517665047,8.86099374876438,0.289202346618819,0.683318229175965,2.11287485827664,1.18577617157974,0.05695,0.03092,1.18103,0.01801,23.1938687790999,43.3123179835973,0.865,2.08
1566,85.4182608400002,5,10,2.13902122067043,-0.0583630029166717,0.85580341463363,-1.319315994678,95.5843160796625,0,7.79913113677418,1.23289020424975,-0.918824027737981,0.623343847364048,1.40441187228531,14.3583384380188,-0.260427462451593,-1.33098211623169,5.3104844742856,0.45597,0.43333,0.33845,0.0,1.27345,2.63916,0.0284090909090909,29,0.0,3.574,1,0.632999999999997,-9.24220000000001,270.4829,-0.320713110867724,-2.82826999999999,-4.7245097687521,0.500170697184959,0.22758838205433,2.49399901557531,0.500170697184959,0.567715623970884,1.47777585720981,0.500170697184959,0.00454,0.13014,0.91049,0.03364,11.0257510540999,0.0,9.467,10.103
865,2.33417283999999,12,5,0.452067027103962,-0.0263798094016699,-0.321555277842496,0.335864555442329,28.8723451777047,4,2.12064017766557,0.437609695180155,-0.275364701436129,0.541460459183673,1.18962449947839,12.5722404887881,-0.28796910430839,-0.534950869236584,4.64456073302855,0.46667,0.44085,0.42857,0.06,0.97988,0.55098,0.355555555555555,1,13.9791336536236,1.417,4,2.413,1.52779999999999,102.165,-0.361502992405535,3.94267,11.6955744010312,1.3141380595448,0.439254298941798,6.00163926681783,-0.275364701436129,0.58058844644998,1.69116549088771,0.743330393885949,0.07294,0.05929,1.24,0.03236,6.85496496379195,22.7794016870482,1.256,2.21
1736,6.53671489,23,1,0.276360733260061,-0.0225531981910533,0.0160811295637813,-0.0260032580318003,36.0764146809659,4,2.29519676554468,0.68336326640464,-0.254141682665311,0.464555539808516,1.49397171893814,13.6042302235746,-0.159407846567613,-0.491045406588561,11.7695825085959,0.47247,0.44545,0.29102,0.03125,1.12654,0.37819,0.537037037037037,5,5.77373257980831,0.934,6,3.816,2.5567,135.301799999999,-0.360484016305058,2.85478,30.0728678364059,5.84014313354541,0.461461094503832,2.30156736054282,-0.254141682665311,0.743763742360718,2.10553500566893,1.12589279467526,0.08649,0.03066,1.41406,0.02526,23.5678401275405,30.2152735150826,1.309,2.974
43,1.03550975999999,18,4,0.519243086807079,-0.138930849083364,0.183957969471332,-0.0932488013898163,41.5856094818902,2,1.92443075329606,0.274971652376843,0.274542705496405,0.454351367341033,1.68871189042906,10.0601961061814,-0.395939986340419,-1.63937461373987,9.81699446615493,0.48646,0.44545,0.31478,0.04688,0.92308,0.26106,0.508474576271186,1,10.8243435648171,1.089,6,2.606,1.01759999999999,137.0188,-0.361374066969596,5.72868,26.9253104076525,5.72138571366394,0.460774256000522,-1.63937461373987,0.274542705496405,0.483799371744092,2.10059901738473,1.1819065283906,0.06551,0.03039,1.24219,0.0216,23.3708757088198,30.5289608266781,2.141,2.901
823,6.99655400999998,18,4,0.604500899266719,-0.216169047180389,0.315193386272907,-0.0647149819962324,40.4578564434402,6,2.42329148067231,0.417860649749676,0.194997654853389,0.407215301783737,1.74259499884218,13.4865577551195,-0.207846544931648,-0.158678886235756,11.866366722687,0.47928,0.44653,0.27632,0.02703,1.00034,0.30314,0.5,3,11.2443789368261,0.546,9,3.23,2.64509999999999,157.7911,-0.378592113014501,5.10438,31.8793502677267,5.53669121884128,0.422246873717027,2.35388008230048,0.277143933552958,0.422246873717027,2.1725977725978,1.27291013773164,0.05799,0.01299,1.22297,0.02214,0.0,40.6718220690048,2.076,3.167
428,1.27080529,19,3,0.204665872764248,-0.0529845312754028,-0.0407877029666792,0.0304961863360499,23.6833874078993,4,1.45501465647477,0.30274943015462,0.139596455866297,0.507528344671201,1.5361468568909,9.72497693058704,0.149237882653061,0.139596455866297,6.26296446022163,0.47143,0.44737,0.40404,0.04762,1.05365,0.1937,0.59375,0,10.0344968848112,1.089,6,2.476,1.1273,88.4293,-0.361342834350568,4.40428,21.2013137106567,1.92611006130847,0.544413029100529,5.29093112244897,0.139596455866297,0.59908580822136,1.97854644326866,0.882259070294784,0.12034,0.04596,1.58333,0.0256,9.59669127284525,23.0709197181657,1.109,2.419
1496,21.33146596,18,6,0.920543594829569,0.280913824841058,-0.0381335085727129,0.0221055869779833,44.1529466303736,6,3.82226826435016,0.303080834149578,-1.08223653764534,0.540661047706502,1.10643177612194,12.9795472155824,-0.0703712208098445,-4.89894289216289,10.163181873571,0.45306,0.44141,0.34685,0.02857,1.27583,0.82773,0.442307692307692,3,14.0013419023522,1.134,5,4.744,4.6186,132.908599999999,-0.360719877147924,5.22067,18.894131390708,1.58859426778849,0.536502863060368,4.00409431961598,-0.485441055924461,0.713195023218768,1.74539153387097,0.751292700722264,0.12545,0.03389,1.33571,0.03348,19.2240151479239,37.0781287076759,1.36799999999999,3.347
458,1.739761,17,5,0.639467978031339,-0.0139402572433425,0.14929126448043,0.000257055126886846,28.8723451777047,3,1.50066706719816,0.309489449241267,-0.619526940278203,0.496226064266929,1.39103384433561,11.9583128274776,0.0555198885109597,-0.619526940278203,6.59352201167068,0.46667,0.44493,0.34286,0.02,1.11449,0.21054,0.621621621621621,2,8.9512261179438,0.003,5,3.17399999999999,1.319,100.5593,-0.31144692468951,4.40147,22.4394926056908,2.36321611874777,0.0,5.00306336570804,0.096838766625924,0.0,1.91573190135915,0.903453992963372,0.12236,0.0,1.52,0.02218,13.9440191410924,24.110976069104,1.005,2.892
759,0.0365192099999999,6,2,0.177732686908477,-0.0306046899839402,0.00633691932683056,-0.00569558913744765,23.5489380710818,4,1.66922403068669,0.387171414038159,0.339820851179977,0.428459112811791,1.76823578042328,12.5123566232048,0.0859027777777777,0.143402777777777,7.72066719878537,0.48485,0.44194,0.28125,0.02273,0.60837,0.30471,0.270833333333333,1,6.63197570786509,0.546,6,4.428,-0.1911,90.2446,-0.360738343399384,5.09268,11.2587118659192,2.79797750272948,0.477151084971025,9.82822381267321,0.339820851179977,0.477151084971025,2.02971797052154,1.23093159486016,0.03075,0.02042,1.0,0.02558,15.2285070854941,22.1882392660323,0.796,1.571
1318,3.38265663999999,6,3,0.370940210858682,0.0187670880800097,0.00688645936359314,-0.0431465302913858,37.5240903541981,3,2.58231018192569,0.535057238507513,-0.0413506749160905,0.452280044962658,1.86594326322206,12.6674823633156,-0.0019419249181154,-5.5174350872036,5.33285115244774,0.49751,0.4377,0.335,0.0,0.97039,0.71083,0.4,4,6.15102536574648,0.003,2,1.484,1.83919999999999,88.6482999999999,-0.28686440169261,2.81683,12.1426588334198,2.9358177797698,0.0,0.390444976023111,0.394791509196271,0.0,1.86594326322206,1.03997121892323,0.07652,0.0,1.2619,0.04204,2.58108179260909,11.4528410593875,1.349,2.969
775,0.00952575999999959,9,1,0.202492880100824,-0.0802676940309589,0.034345539260642,-0.00345745474970409,66.7525204294093,4,1.70908174930971,0.554412089261924,0.439339122994877,0.42740374622071,1.96028935185185,12.358187122071,0.106383744855967,0.0572576399386917,7.0801218769815,0.52121,0.44667,0.30523,0.0,0.60265,0.25341,0.390243902439024,3,9.33325826946399,0.197,10,3.99499999999999,0.0975999999999979,92.6763,-0.292592343348649,4.33378,14.6236421852691,2.79211215041572,0.479092419375157,3.08788292863441,1.35988709372637,0.479092419375157,2.23281982237339,1.43222505668934,0.0458,0.02062,1.14773,0.02715,10.5214752468264,20.3465221080862,0.698,1.948
868,12.13407556,21,2,0.822917606450067,-0.111267875547192,0.303299461916507,-0.0594274629652286,42.6411438091672,3,4.42428250916197,1.10455295009835,-1.71804678970353,0.65478548595364,-0.0960288065843624,13.6156353266742,0.14062535430839,-5.14716070378768,10.7321778850138,0.43809,0.44253,0.3608,0.03226,1.33265,0.96653,0.5,3,10.9679460095865,1.089,5,3.104,3.4834,108.3663,-0.361398865706517,5.79179,6.24267733769357,-3.36845755144726,0.582352009387317,9.49745162839138,-1.71804678970353,0.587078190168016,1.36006987748803,0.243572373393802,0.15585,0.04266,1.3629,0.04228,8.81037922885125,23.3278386158649,1.45699999999999,2.515
89,2.71326783999999,22,4,0.321748468220678,0.0900091180001354,-0.0400992950979547,-0.0267420487919643,40.5856094818902,5,2.65847085967161,0.872730350869741,0.120734040657381,0.476821801251364,1.61682434702275,13.8984985722684,-0.17512144904258,-5.71417774354255,8.93740190742905,0.48602,0.44588,0.32522,0.03226,1.19514,0.48337,0.519230769230769,3,9.33351734309261,1.089,7,1.338,1.64719999999999,134.081699999999,-0.361394054219429,4.74509,30.1426152945059,3.45326827101467,0.458551477007239,1.6283767951625,0.120734040657381,0.524397085295207,1.92364823675839,1.00320326278659,0.09224,0.03154,1.42742,0.02946,23.9845615192997,34.9366777943071,1.10999999999999,3.169
1944,1.47671104,21,3,0.435909726440986,-0.0375303540777966,-0.157550904433503,0.0461692664257843,35.6833874078993,4,2.20578542441497,0.566833439466602,0.120546947173931,0.445441600346903,2.02121701667607,13.4076229407817,-0.354273153418852,-0.354016439909298,10.9506865827739,0.48182,0.44831,0.40252,0.0,1.07654,0.31672,0.5,3,21.6789780853996,0.003,10,3.258,1.2152,138.805899999999,-0.318121378620622,6.21984,28.5353599059637,5.19167729591836,0.0,2.29473544973545,0.707609074493995,0.0,2.17728174603174,1.18901132212144,0.06373,0.0,1.35606,0.02523,23.6771897403251,43.1341374719748,1.639,2.61
194,6.59565124,18,4,0.393956441922122,-0.00129530374161282,0.0012124318725197,-0.151628538017979,33.0978761421637,4,1.57458781234382,0.136082763487954,-0.814496882754404,0.422640595573639,1.66582556290331,10.5862131674119,-0.0882068397995179,-0.814496882754404,10.3522521741965,0.47778,0.43953,0.24419,0.03333,1.00283,0.29985,0.392857142857142,2,4.62355649221503,1.134,3,5.168,2.5682,129.5674,-0.360540374066093,6.25227,32.0544024482243,4.22442609265685,0.485368725917864,5.63214644183973,0.235966063958488,0.697710342575796,2.12336250977444,1.28622010623973,0.0708,0.03139,1.30833,0.0186,32.7456536561218,29.4424199810667,1.07599999999999,2.321
1777,0.568063689999999,12,3,0.315684588437929,0.0251303293129385,-0.0140510321947477,0.00167491273269175,37.6833874078993,5,2.0786115937743,0.259259259259259,-0.0846562495806999,0.41648381792701,1.79712354446453,12.1097944656633,-0.00429343923174313,-0.0846562495806999,12.4423070446033,0.48286,0.44433,0.32544,0.01429,0.81136,0.31238,0.319444444444444,3,14.5908175033162,1.259,9,6.684,-0.753699999999999,141.6822,-0.421761970250148,5.81067,26.3683650631007,3.71986125717468,0.358700297439006,2.90484704870086,0.301241939450666,0.595301683790202,2.18722458378531,1.22560011904733,0.04217,0.03767,1.07857,0.01384,31.4405798384279,44.5742619741075,1.427,2.932
