,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,ALogP,BCUTc-1l,BCUTc-1h,SCH-7,VCH-6,VC-5,SHBa,minHBa,hmax,ETA_Epsilon_1,ETA_Epsilon_2,ETA_dEpsilon_B,ETA_BetaP,ETA_BetaP_s,ETA_EtaP_B_RC,MDEC-23,MLFER_BH,MLFER_S,MLFER_E
1094,6.92216099999999,12,6,0.688992232297443,0.131157406550291,-0.459227515142628,0.492287359755082,43.6468142132456,5,3.64633876889191,1.97355612758478,-0.530532610251259,0.382889418594572,1.81663099370284,13.0489812569044,-0.1232524390993,-1.36141727452236,10.5092287289451,0.47436,0.44579,0.2973,0.01282,0.8378,0.75025,0.329113924050632,5,11.6428185864141,0.891,13,4.60599999999999,2.63099999999999,-0.384156208566328,0.279568896458367,1.62148678031781,0.505786234846407,0.94296052678355,59.2543054300217,5.34322127872973,0.766430591275746,0.5557,0.81795,0.03372,1.01282,0.61538,0.03247,38.5588039532419,1.725,2.635,2.45399999999999
115,0.857105639999998,12,3,0.332778062923127,-0.132217579576254,0.0261069285554059,0.0426161821440425,22.6833874078993,1,2.24567821503933,0.426776695296636,0.155401319593238,0.531759259259259,1.56367541152263,9.51565378454718,-0.212945011337868,-0.613327664399093,5.41343017447372,0.47,0.44286,0.31915,0.05,0.92711,0.45971,0.457142857142857,1,4.55134114533948,1.089,4,1.564,0.925799999999999,-0.361353624734075,0.172336549090097,0.487756486761409,0.0632449256087031,0.135393661195011,24.8343003464522,5.94409320672713,0.619791666666666,0.60571,0.835,0.07805,1.35,0.625,0.03589,14.1638447824976,1.69,2.006,2.03899999999999
1123,0.428239360000001,16,4,0.685445179680876,0.249201619523146,-0.127735154391306,-0.29104243077538,42.3055700844432,2,1.90393243624802,0.514171069930309,-0.427295262240697,0.489340777223987,1.52986791562043,13.5113546043736,0.00533304370493215,-1.77177294460308,6.56146606098874,0.48021,0.44545,0.3449,0.01563,1.05869,0.29987,0.527272727272727,6,11.1358594554629,-0.243,8,1.565,-0.654400000000001,-0.320619621377641,0.290100675835295,0.707273732523958,0.253111905280871,0.237704423729089,49.1309024318362,-1.77177294460308,0.912846041194255,0.61515,0.84167,0.06394,1.32031,0.66406,0.02281,27.6975705949928,1.436,2.335,3.111
1410,3.23856016,6,6,0.765912322183488,0.129899048701051,-0.123524284384845,0.27048685411764,30.6468142132456,2,1.98944256559443,0.189678531242949,-0.556351988326194,0.592135416666666,1.38831711388258,12.7464584120685,-0.165442294973545,-0.556351988326194,6.3697245022248,0.46154,0.43684,0.33333,0.03846,0.83139,0.55097,0.307692307692307,4,9.32462325083482,0.003,3,4.90799999999999,-1.7996,-0.308823629427683,0.29651228156842,0.149926145152737,0.0208333333333333,0.0506635760953778,51.4903783005014,5.14926201499118,0.696572735575711,0.58846,0.87692,0.02984,1.04808,0.60577,0.02781,17.7794136306567,1.219,2.432,1.113
1073,0.0109202500000001,18,5,0.638365745169229,-0.0537414626848144,-0.0823000465881438,0.216480902417454,41.2323254789812,5,2.14104072471641,0.395762464275441,0.169619141706705,0.508830678200267,1.66220478330062,10.1392358436028,-0.420595393209237,-0.386625583181562,11.1815016791844,0.47477,0.44653,0.33586,0.04054,0.98567,0.26107,0.5,1,16.9399306471711,1.089,12,3.059,-0.1045,-0.361307652214092,0.191765860108724,0.638685424617611,0.169678632989175,0.140258306820984,41.3545924612579,2.53309108631293,0.992491496598639,0.5719,0.81441,0.06042,1.20946,0.64189,0.021,40.290759785264,2.262,3.119,3.199
392,2.61404224,15,3,0.305333065198317,0.0178629685951861,-0.00963894462246454,-0.0265396097013342,22.6833874078993,3,1.58521805656105,0.300349190096869,0.120072278911565,0.564814814814814,1.54670524691358,9.65049555933484,-0.067986111111111,0.120072278911565,5.87241738174363,0.47,0.44286,0.42553,0.05,1.02867,0.33433,0.454545454545454,1,9.6261922689258,1.089,4,2.19,1.6168,-0.361346704589578,0.180807369218246,0.648625449612661,0.0808875246963179,0.0850293259373974,24.8726348367374,5.77671107331821,0.639921107331821,0.62424,0.835,0.10133,1.5,0.625,0.02962,15.8794326007667,1.051,2.109,2.52199999999999
1263,4.81495249,16,1,0.258610241358738,-0.0764846358464877,0.111653437883587,-0.0799501721698866,21.9964737771365,2,1.07690338110027,0.337673112362228,-0.422262849584277,0.510154320987654,1.34637140967498,13.5814498299319,0.00673611111111094,-0.422262849584277,7.57472410241874,0.46942,0.4434,0.33636,0.05263,0.97119,0.16002,0.566666666666666,2,6.23897999180165,0.003,4,3.193,2.1943,-0.286471614351443,0.202070191178226,0.411890629050463,0.0680555555555555,0.0791429639659377,19.1102461262282,5.52879629629629,0.675815972222222,0.6427,0.8411,0.10904,1.51316,0.61842,0.022,14.0979573720681,0.956,1.86,1.976
244,0.54390625,18,4,0.570416494821549,-0.133064147186657,0.120831258470213,-0.0319143951278613,38.9599005824829,3,2.17583085062411,0.553046267235569,-0.644464233699026,0.495624803162005,1.3295017758149,14.9098007429462,-0.406680727081159,-0.644464233699026,11.4727571544224,0.47115,0.44468,0.36831,0.05882,1.00127,0.40603,0.46875,1,17.3302079608739,1.089,6,2.963,0.7375,-0.360790767300794,0.159028975197486,0.649125919327332,0.175087685426058,0.207024234156,49.3621748929866,2.41889549791474,0.897683610481229,0.58408,0.83473,0.06236,1.22059,0.63235,0.02459,33.0366673414556,1.98,2.724,2.67
102,1.48766809,12,3,0.825634369786797,-0.258627466963052,0.446420505931896,-0.1470197970947,38.5495001263037,3,2.94622546693013,0.782360161368812,-1.85910676562458,0.551032730221718,1.43376396032927,13.2392201821798,-0.142526021982867,-4.95307875517093,11.0166330251685,0.45668,0.44253,0.30373,0.03226,0.98851,0.58853,0.428571428571428,3,6.99091557948838,0.546,5,1.653,1.2197,-0.360540560465011,0.484731663871941,0.477361935464213,0.163165841716616,0.135188357782862,70.6095323143337,0.86370860806061,1.48610646573444,0.63648,0.90783,0.05938,1.12097,0.65323,0.03008,23.6783450023878,2.204,2.512,1.963
116,9.51043920999999,18,2,0.301181418421826,-0.0612589057099083,0.133272903383247,-0.0812811052187463,30.9089183723583,5,1.64824144488967,0.224513414017739,0.273610795695447,0.437104934045493,1.74239612029384,9.74362436715906,-0.130585669165891,0.273610795695447,12.2948020385722,0.48506,0.43976,0.27725,0.03448,1.01499,0.33433,0.344827586206896,1,7.3520743525686,0.546,3,5.206,3.08389999999999,-0.360537090652779,0.0771176560846712,0.297409508396028,0.0876305705105347,0.0932265361281857,17.7018651346197,2.1045803908904,0.638580480516357,0.53333,0.76667,0.05983,1.2931,0.58621,0.02043,31.3111194129193,1.406,2.164,2.375
1135,0.0705433599999995,17,6,0.790456553799053,-0.0575575326888638,0.083221928437177,0.066944211430601,40.1345475529721,2,2.62744006840354,0.549646176060429,-0.412566223892882,0.484475539153907,1.49093878600823,12.6612256246277,-0.0778699373267826,-5.26734037297213,6.36752821407199,0.47356,0.44321,0.29126,0.0,1.0751,0.51023,0.520833333333333,4,5.44414106105938,0.371,5,1.321,0.265599999999999,-0.316522897675066,0.254955377297346,0.641234313203214,0.126921336518229,0.101805514535195,56.4821416985556,2.75409077179234,1.30928640347534,0.65139,0.88161,0.08785,1.36207,0.64655,0.02946,20.9476255959504,1.957,4.35999999999999,2.577
262,2.02663696,18,3,0.472225529004775,-0.0861562656642517,0.17786727534467,-0.0974724042296018,33.6833874078993,4,1.58020006314569,0.282360161368812,0.278714253745334,0.453651135859552,1.77285976531793,9.94986960367959,-0.342993352392911,-0.0692797904923629,11.9389700961237,0.48064,0.44588,0.2953,0.03226,0.92874,0.13806,0.5,2,10.0098020091336,0.546,6,2.232,1.4236,-0.367393575158866,0.105058503453646,0.536287500563092,0.187022256669435,0.12554553588332,24.7304088958535,2.46283817921132,0.827066326530612,0.55167,0.7871,0.05808,1.24194,0.62903,0.01832,33.3104824754646,1.727,2.495,2.63
88,0.954138239999998,12,1,0.134974901321375,-0.0210798432496889,0.0277092591603251,0.00658286218276291,24.1344493368174,2,1.17195177268183,0.282360161368812,0.402134511211892,0.404481292517006,1.86423918178382,9.85415699460071,-0.212573696145124,0.402134511211892,10.6970535889116,0.48841,0.44603,0.30267,0.02174,0.70534,0.08754,0.458333333333333,1,6.16360562915088,0.546,5,4.408,0.976799999999999,-0.360457991194921,0.0729216877125416,0.41600619448192,0.190468210005574,0.149586409449827,12.4606724896876,2.60651549508692,0.598055555555555,0.51597,0.75072,0.04319,1.15217,0.6087,0.01876,26.7906153490083,0.808999999999999,1.695,2.09699999999999
1397,1.08680625,18,2,0.498221267729456,0.184639915307176,-0.17952079078294,0.129045262893924,48.1166123146378,2,1.94289371288336,0.575335160558304,0.0973223842068076,0.413046637628249,1.88729897077787,12.9825936141633,-0.20203680690981,0.0973223842068076,13.7445525013633,0.48974,0.44312,0.27225,0.01282,0.96728,0.31671,0.48,6,4.62138491664793,0.104,6,4.295,1.0425,-0.280629237576528,0.268865533846565,0.521304368334108,0.1704529549839,0.20690665133716,35.7650598787461,1.90047435949748,0.627488671352704,0.55333,0.78718,0.04903,1.22436,0.63462,0.01915,29.8827219852117,2.741,4.09,3.87
477,4.46181128999999,16,2,0.208251998897216,-0.0470144577051286,-0.0058341206269668,-0.0248719410215411,30.7639321179733,4,1.56364085622683,0.41768910241864,-0.32116512345679,0.525151801461325,1.47176240866717,14.3181464159737,0.21957951467624,-0.32116512345679,6.96894189473746,0.48333,0.44286,0.41379,0.1,1.03993,0.3555,0.533333333333333,0,9.68477986712239,0.979,4,2.637,2.1123,-0.360820701572647,0.133796927675634,0.472904987429245,0.0694444444444444,0.134280151331045,33.7073484173037,0.383750534573512,0.614040690350214,0.67778,0.86667,0.1314,1.5,0.6,0.03067,21.1754204658415,0.692,1.94,2.527
1515,6.22003599999999,18,5,0.636007842705202,0.0440781510651034,-0.137733055759627,0.28329648021987,38.7343696180238,5,2.68129839793779,0.530967800877989,-1.04052105057481,0.546324019870421,1.28784876182922,13.7538028664358,-0.101007794883918,-1.04052105057481,9.5302738236068,0.46522,0.44194,0.41687,0.04545,1.26358,0.67399,0.433962264150943,4,16.4252567362884,1.134,5,3.04299999999999,2.49399999999999,-0.36043617495586,0.300652444471795,0.599731406488089,0.0886480592872423,0.182467379493818,63.6377465757582,1.80468395691609,0.741621315192743,0.64996,0.86205,0.10265,1.39394,0.62121,0.03085,33.2275073060597,1.594,3.563,2.993
1442,2.421136,16,4,0.457711644035553,0.057464814882679,-0.131652188685518,0.178947340943885,25.0978761421637,3,1.21298614458822,0.384088408773385,-0.506210317460317,0.541684458218549,1.59142720668514,12.3576936885865,-0.0510416666666668,-0.506210317460317,6.55128767286692,0.4697,0.44194,0.33871,0.06818,1.06845,0.21133,0.5,1,7.87963742121468,0.546,4,2.577,1.556,-0.376748924973657,0.300923119255017,0.39798445670457,0.0758903002102465,0.0855160546259373,32.8772794349476,5.16993178907365,0.739681122448979,0.62963,0.83939,0.10142,1.47727,0.61364,0.02133,20.0493406184391,1.06,2.211,2.259
70,3.374569,12,10,1.07527651290544,-0.243518741599565,-0.037972490257048,-0.144930997848474,38.7446903554094,5,2.76969072743264,0.924952030048388,-0.748434613042747,0.6025838389955,1.01556736583522,13.1713267930629,-0.230301673910304,-1.76987802811666,-1.64548454568332,0.44624,0.44253,0.54217,0.04839,1.16054,0.78095,0.411764705882352,7,29.1622818020593,1.517,7,-0.789,-1.837,-0.393374760228716,0.200131096003221,0.703702270719021,0.0834808067106128,0.205565541369873,96.7215923454541,5.2768983791481,1.18821042768959,0.69346,0.94731,0.07495,1.17742,0.64516,0.03629,18.9921469834593,2.807,3.504,3.05999999999999
1830,1.67029775999999,18,5,0.566433313858155,-0.0675967365795123,0.0253659257064409,0.134710192237917,34.87643345579,5,2.32549142228256,0.673451204519948,-0.939315056269421,0.63546410462333,0.966370622323003,13.9961787377051,-0.0276760912698412,-0.939315056269421,6.74470966133475,0.45493,0.44359,0.47103,0.08929,1.27173,0.56783,0.55,1,19.3492467680708,1.632,5,1.94,1.29239999999999,-0.360797518484355,0.299598084388677,0.668059792510614,0.0849265427256989,0.130932683172454,74.4835171548596,5.27062318909045,0.795590632086167,0.73155,0.9165,0.14385,1.46429,0.625,0.03257,31.1329017760934,1.569,3.471,2.715
691,4.21727295999999,12,3,0.318998644806979,0.078134819537802,-0.0680031289365065,0.0269026265696204,67.5814978979382,5,1.6105545915349,0.595393025349155,-0.332665632611069,0.492898715041572,1.65202849426807,12.2934378411858,-0.0364898930251111,-0.332665632611069,6.92661882744556,0.51515,0.44194,0.39706,0.04545,0.91904,0.38998,0.378378378378378,1,13.9582261249117,0.546,6,3.594,2.05359999999999,-0.360105951518413,0.299014310065146,0.509234237734978,0.0544244257436623,0.220707686174196,27.5796230265011,5.45494995065927,0.679488811728395,0.6018,0.80758,0.08285,1.31818,0.59091,0.02945,19.080907579503,0.901,2.661,2.537
835,0.38950081,14,2,0.294736853936369,-0.0520420538859662,-0.0516871940127838,0.0927507551552425,28.6288789749113,4,1.79440943735761,0.528971760860787,0.189975198412698,0.480088931405895,1.64800781578063,12.922724159108,-0.0476253464348706,0.00159722222222202,7.55961443528491,0.47564,0.44857,0.32345,0.0,0.86437,0.18093,0.446808510638297,4,11.7549250040238,0.197,11,3.19699999999999,-0.6241,-0.317203567933579,0.165709339891295,1.10158540178109,0.230868637074184,0.221607967238312,21.569637739355,2.97119504283194,0.640262936192995,0.57943,0.80513,0.05683,1.27885,0.625,0.0235,25.4450554604446,0.878,2.184,2.461
31,1.26180288999999,18,3,0.371481448428631,-0.0646666132817088,0.0365187514707638,0.00189629610536061,39.8111404463493,3,1.92443075329606,0.274971652376843,0.284901457843862,0.407171621735113,1.71313383191324,9.97101084086549,-0.413727976919265,-1.57436010244261,10.7047876871972,0.4914,0.44588,0.32166,0.03226,0.89553,0.26106,0.5,1,10.3289766873167,1.089,6,2.577,1.12329999999999,-0.361379104276969,0.106336259172719,0.617636603596564,0.200335424942666,0.174055175658636,27.2221323846023,-1.57436010244261,0.815809502813471,0.56494,0.7957,0.06275,1.23387,0.62097,0.02229,32.2588094540867,1.93,2.716,3.11899999999999
186,12.13755921,18,1,0.0614861186419785,-0.0168163787432805,8.85118827103346e-05,0.0117828966374045,24.7744690355409,6,1.71542145664732,0.511485683458724,0.337937767699672,0.400231481481481,1.82474537037037,9.92876007810531,0.143663194444444,-0.00587962962962995,10.3939899770093,0.49306,0.45,0.29577,0.02083,0.96034,0.15325,0.547619047619047,0,7.40343121286615,0.546,7,5.514,3.48389999999999,-0.360444379617954,0.11077290064963,1.22755360501425,0.329317736484519,0.264010045363804,9.92876007810531,9.92876007810531,0.563704648526077,0.54683,0.73194,0.07962,1.42708,0.59375,0.0243,31.3980334444921,0.557999999999999,1.952,2.64
1047,0.061504000000001,18,5,0.739376867205266,-0.102450406173936,0.106244431263694,0.0863567358218659,41.2323254789812,5,2.05648973535353,0.395762464275441,0.188899863026925,0.509382125535399,1.69927657895696,10.1704769724363,-0.429318565856819,-0.346717747156509,11.774349552872,0.47477,0.44653,0.33586,0.04054,1.00139,0.22306,0.485714285714285,1,16.9399306471711,0.546,12,3.022,0.248000000000002,-0.360572054907722,0.191792821680531,0.618756565306103,0.169678632989175,0.140258306820984,36.9259694067498,2.48131951116792,0.993664336104812,0.5719,0.81441,0.06042,1.21622,0.64865,0.01997,40.2730648261593,2.173,2.982,3.048
1177,2.07734569,23,2,0.614891796775236,0.00623004254662804,-0.0454101299617309,0.139108071011529,40.7018091840366,3,1.56771423695727,0.166666666666666,0.21962344685604,0.451424020605701,1.71485083444061,5.85218062555745,-0.104822659176118,0.21962344685604,9.15710397037878,0.4827,0.44286,0.27622,0.05,1.11567,0.20621,0.574468085106383,4,5.71013007658689,0.197,4,1.58,1.4413,-0.340899257487934,0.194858969950989,0.642867036484855,0.114633415149626,0.0266254021009455,15.6248474213388,0.869968828627437,0.762382842774158,0.63658,0.8273,0.10047,1.56667,0.65,0.01834,24.1297875190655,1.517,3.26,3.032
674,0.831926409999999,12,4,0.444356849981307,-0.0310235203683747,0.0854912385177999,-0.142930761883929,23.5999202812064,4,1.61136636222127,0.649922429423306,-0.970159202569916,0.603548398526077,1.19374338624338,13.7539614827412,0.0956944444444443,-0.970159202569916,4.26292021946124,0.45363,0.4434,0.5221,0.07895,1.04282,0.41115,0.5,1,14.6705211618409,1.089,6,1.244,0.912099999999999,-0.360462216002597,0.299391015550391,0.519620208313581,0.0544244257436623,0.149391158689778,49.4976404111027,4.92069444444444,0.77578337585034,0.72075,0.92005,0.12622,1.42105,0.63158,0.03522,12.9643163410907,1.252,2.636,2.13999999999999
1850,0.21967969,18,4,0.648253228831391,-0.017952345204291,-0.0079646451212154,0.114513081109085,39.3198808837593,3,2.14203493670128,0.303080834149578,-0.58882004001454,0.556298579617032,1.29945732269961,13.5023238862844,-0.143847676482229,-0.58882004001454,10.6940529342,0.46821,0.44468,0.33922,0.05882,1.10096,0.35038,0.525423728813559,3,13.0045712231593,0.74,6,2.671,0.4687,-0.360468556731475,0.300579885667445,0.644678489926164,0.171426517352995,0.0819275413481701,53.3353169252527,2.39957825899249,0.750388191793037,0.61493,0.8465,0.07973,1.32353,0.64706,0.02295,32.2048426971451,2.148,3.78,3.025
954,0.0447322500000015,21,3,0.503283908285584,-0.0105911627135726,-0.07941216827965,0.156952169803884,42.4033480104522,4,2.21997946327743,0.247193874599065,0.00789489132836762,0.456267456409746,1.70017154918794,13.1676531945841,-0.234702455794423,0.00789489132836762,14.4199893749399,0.47949,0.44312,0.28877,0.02564,0.97654,0.36722,0.461538461538461,4,10.6518395948622,1.285,6,4.204,-0.211500000000003,-0.360575368903983,0.204912120786183,0.790521947059183,0.236772474189632,0.0892792717327377,38.0158034943325,2.50914395006806,0.773452611952341,0.54487,0.78974,0.04997,1.22436,0.62179,0.02044,36.6787977572331,2.372,3.613,3.511
1373,0.0952339599999979,16,4,0.750828387750366,0.14463762035772,-0.121870190127244,-0.257368778421997,48.4333231228932,2,1.71022102193346,0.408369029393212,-0.0360057558249293,0.473805876768261,1.6323130011351,13.7235784047702,-0.121384545330477,-1.89449896127861,5.44979652757274,0.49062,0.44545,0.3121,0.0,0.99573,0.21055,0.566037735849056,6,10.2890413512511,0.216,6,1.65499999999999,0.308599999999996,-0.376204611933257,0.247619453286148,0.716145803234542,0.251059253487241,0.141359496018912,38.7297616449892,-1.89449896127861,0.683681054211808,0.63208,0.85,0.06939,1.30469,0.66406,0.02002,24.5884778563684,2.416,3.512,3.547
930,0.96983104,12,2,0.19387386921988,-0.022502953837528,-0.0302654425572681,0.090629942569643,20.9089183723583,2,1.44913529307309,0.247599759942248,0.303922672578877,0.450162037037037,1.73776979927773,9.5650245328465,-0.0229145408163264,0.303922672578877,6.70044167059995,0.47719,0.4434,0.375,0.05263,0.8423,0.28301,0.444444444444444,1,4.55134114533948,1.089,4,1.596,0.9848,-0.361371715379101,0.106158323734521,0.45308146065054,0.0841089002124073,0.120108382725969,21.0988313996142,2.17666383219954,0.581895434386641,0.56482,0.80175,0.0662,1.30263,0.61842,0.02847,19.3156471968495,1.066,1.84399999999999,2.077
814,1.93432464,6,2,0.176940991969974,-0.0266456990692086,0.00249001526159626,-0.00440426082684258,23.5489380710818,4,1.90793141802852,0.686916659752269,0.345164346602838,0.428459112811791,1.77019038170823,12.709115882464,0.0681237008692363,0.159768518518518,7.4285941755375,0.48485,0.44667,0.375,0.02273,0.60794,0.34953,0.347826086956521,1,10.7972180344507,0.546,10,3.85599999999999,1.3908,-0.360738195516509,0.161840675810924,0.984801398664024,0.238390985843158,0.394192436133146,22.5658452223482,9.8567293398841,0.504509637188208,0.52464,0.7697,0.03328,1.02273,0.59091,0.03152,24.1828055506962,0.818,1.643,1.709
